,name,class_name
46625,6_RdnVtfZPY__U__S11---0064.120-0080.180.wav,English
46626,4zWSmjij-hs__U__S0---0440.470-0454.680.wav,English
46627,En8YCLPKyJU__U__S114---0315.810-0329.620.wav,English
46628,AKuwOCbp0WI__U__S0---1206.530-1225.110.wav,English
46629,a7Z0SkS8nFs__U__S0---0473.640-0485.010.wav,English
46630,quadH2dUUyk__U__S1---0153.390-0164.560.wav,English
46631,7g_-VOpCl1g__U__S168---1147.730-1161.500.wav,English
46632,YTlliEr5LOA__U__S106---1140.400-1158.350.wav,English
46633,YfGLooqYjNY__U__S105---1072.610-1084.580.wav,English
46634,a7Z0SkS8nFs__U__S106---2591.930-2610.020.wav,English
46635,E9eZtG64z8g__U__S0---0000.000-0017.890.wav,English
46636,bi8wo64I57U__U__S0---0031.310-0050.790.wav,English
46637,a7Z0SkS8nFs__U__S106---0912.130-0925.520.wav,English
46638,EYyGjm5UF5E__U__S103---0780.080-0792.460.wav,English
46639,a7Z0SkS8nFs__U__S106---2553.800-2572.890.wav,English
46640,bSs0gNq6Kkc__U__S0---2833.650-2850.790.wav,English
46641,FtS5H8CdNDw__U__S243---1965.340-1981.240.wav,English
46642,a7Z0SkS8nFs__U__S106---0961.650-0974.160.wav,English
46643,7g_-VOpCl1g__U__S1---0064.510-0076.440.wav,English
46644,07_KazOgJcc__U__S1---0024.780-0042.980.wav,English
46645,ZJt3qGlLhLY__U__S0---0104.370-0120.780.wav,English
46646,7p5A0qbSchM__U__S16---0419.990-0437.270.wav,English
46647,l7Z5VBBknoU__U__S19---0029.770-0040.830.wav,English
46648,HFHU1aT4nqg__U__S0---0139.490-0153.510.wav,English
46649,cuE9eHSbjNI__U__S0---0812.710-0823.160.wav,English
46650,VBQlS-KqFs4__U__S2---0419.250-0431.480.wav,English
46651,2uv1_dB7P9A__U__S17---0093.980-0108.050.wav,English
46652,-oMKEXzvq_8__U__S1---1597.370-1607.570.wav,English
46653,GxVzIHBWLEU__U__S107---0514.950-0529.840.wav,English
46654,07_KazOgJcc__U__S0---0000.000-0010.180.wav,English
46655,DJe3_3XsBOg__U__S0---0247.280-0259.880.wav,English
46656,AEpvxWTveR4__U__S45---0277.100-0290.890.wav,English
46657,48KddvNfYCM__U__S0---0732.120-0744.970.wav,English
46658,FgnrCBlaaTI__U__S189---2626.070-2640.590.wav,English
46659,5Jr_iCUJJpQ__U__S294---2344.630-2363.430.wav,English
46660,Ak2fJu6WFGo__U__S84---0572.340-0588.410.wav,English
46661,XclNuS6Eu-o__U__S101---0530.670-0549.090.wav,English
46662,cuE9eHSbjNI__U__S0---0366.850-0378.690.wav,English
46663,xsGX9LvgUHI__U__S118---0902.870-0916.820.wav,English
46664,28Y6RJik15g__U__S116---0642.020-0653.940.wav,English
46665,4UH-VjJOPQU__U__S1---0008.460-0025.800.wav,English
46666,En8YCLPKyJU__U__S114---1744.310-1759.010.wav,English
46667,dwAr2ECXbkE__U__S160---1275.430-1287.100.wav,English
46668,5Ve0wXtmATI__U__S104---0704.620-0719.330.wav,English
46669,XclNuS6Eu-o__U__S3---2856.250-2870.150.wav,English
46670,-F5o0jnJgo0__U__S0---0329.660-0343.820.wav,English
46671,QqltKy_wDh4__U__S100---0486.980-0501.420.wav,English
46672,KLiy94kfZI4__U__S1---0017.940-0033.300.wav,English
46673,eK8S51L8juo__U__S0---0373.660-0386.280.wav,English
46674,5Jr_iCUJJpQ__U__S111---0811.000-0826.480.wav,English
46675,g4rTz0U-6zs__U__S0---0221.010-0235.540.wav,English
46676,XhLP-P_amLI__U__S0---0281.880-0291.910.wav,English
46677,kFyzo-FufnM__U__S10---0016.130-0026.550.wav,English
46678,8pKkRV-VAc8__U__S1---0909.910-0924.140.wav,English
46679,7g_-VOpCl1g__U__S144---0338.980-0357.740.wav,English
46680,LJrhJOo9TjE__U__S0---0000.000-0010.780.wav,English
46681,-J43Gvlztc8__U__S37---0252.980-0263.230.wav,English
46682,v5v-wVqA2D8__U__S16---0112.100-0123.870.wav,English
46683,shrDRhToGpY__U__S1---0537.820-0554.050.wav,English
46684,jemER9PxNV4__U__S0---0243.710-0256.140.wav,English
46685,OqLbG5O8dag__U__S0---0729.040-0745.940.wav,English
46686,oYqfKqVZmG4__U__S1---0002.920-0018.740.wav,English
46687,V6nAg24Zqrs__U__S60---0506.950-0517.160.wav,English
46688,XclNuS6Eu-o__U__S3---2357.500-2376.290.wav,English
46689,dwAr2ECXbkE__U__S28---0287.400-0299.520.wav,English
46690,c3S_XIFDMpo__U__S21---0124.390-0143.430.wav,English
46691,3wIi4O6a6_Q__U__S25---0419.230-0433.340.wav,English
46692,a7Z0SkS8nFs__U__S0---0331.820-0344.220.wav,English
46693,8pKkRV-VAc8__U__S1---2013.100-2027.260.wav,English
46694,cuE9eHSbjNI__U__S0---1449.670-1467.580.wav,English
46695,7g_-VOpCl1g__U__S100---1819.570-1831.210.wav,English
46696,-J43Gvlztc8__U__S37---0588.380-0601.950.wav,English
46697,-J43Gvlztc8__U__S37---0464.890-0476.840.wav,English
46698,OuGQrIhXnkw__U__S104---0599.540-0616.380.wav,English
46699,VWvPndMo1F8__U__S24---0266.300-0282.180.wav,English
46700,o5U8P7cNvr8__U__S0---0023.700-0034.170.wav,English
46701,8HzZXIchBhQ__U__S1---0282.640-0300.540.wav,English
46702,Jjwf054bhTU__U__S0---0116.520-0132.340.wav,English
46703,05T7DfJVOTo__U__S17---0138.070-0156.500.wav,English
46704,KLiy94kfZI4__U__S112---1610.470-1621.530.wav,English
46705,5Jr_iCUJJpQ__U__S111---1152.170-1169.650.wav,English
46706,V6nAg24Zqrs__U__S27---0264.370-0278.830.wav,English
46707,tBlRo8bI2YI__U__S101---0211.760-0221.940.wav,English
46708,8i4s0ORArDs__U__S100---1205.160-1220.690.wav,English
46709,kBtjhfkeSI0__U__S121---0721.450-0738.850.wav,English
46710,YTlliEr5LOA__U__S113---0792.820-0809.880.wav,English
46711,IFWbxZrjWhM__U__S1---0083.880-0095.810.wav,English
46712,iPEGnOvq3mg__U__S0---0001.650-0019.930.wav,English
46713,FtS5H8CdNDw__U__S243---1924.950-1938.500.wav,English
46714,8HzZXIchBhQ__U__S126---0811.130-0825.470.wav,English
46715,LaQf5qdYQ1w__U__S1---0192.520-0203.610.wav,English
46716,07_KazOgJcc__U__S10---0060.000-0072.670.wav,English
46717,PDtLmUAxzi4__U__S0---0346.760-0365.150.wav,English
46718,Wbk-BHtvSbQ__U__S0---0335.880-0349.760.wav,English
46719,5Jr_iCUJJpQ__U__S28---0240.930-0251.320.wav,English
46720,dwAr2ECXbkE__U__S111---0534.470-0549.240.wav,English
46721,ZriO6VB-zp8__U__S104---0480.690-0495.080.wav,English
46722,jRcfE2xxSAw__U__S0---0033.520-0045.960.wav,English
46723,a7Z0SkS8nFs__U__S106---1219.070-1237.160.wav,English
46724,h0ZrBr9DOwA__U__S1---0063.960-0080.330.wav,English
46725,jRcfE2xxSAw__U__S0---0419.230-0434.270.wav,English
46726,8pKkRV-VAc8__U__S279---1810.810-1823.570.wav,English
46727,bi8wo64I57U__U__S0---0879.430-0895.430.wav,English
46728,T05BfsYsBvA__U__S16---0123.320-0136.720.wav,English
46729,HcvfyH3pvco__U__S57---0364.480-0380.660.wav,English
46730,HYtn-ogxziE__U__S121---1189.710-1207.300.wav,English
46731,-oMKEXzvq_8__U__S102---1220.870-1232.010.wav,English
46732,o5U8P7cNvr8__U__S0---1052.380-1063.560.wav,English
46733,-oMKEXzvq_8__U__S102---2899.320-2918.570.wav,English
46734,Yg2RFV6oEtU__U__S27---0281.570-0295.100.wav,English
46735,8pKkRV-VAc8__U__S279---1842.800-1856.810.wav,English
46736,T05BfsYsBvA__U__S135---1597.590-1608.840.wav,English
46737,En8YCLPKyJU__U__S266---1723.000-1738.530.wav,English
46738,AKuwOCbp0WI__U__S0---1355.710-1367.200.wav,English
46739,5Ve0wXtmATI__U__S121---1496.860-1507.990.wav,English
46740,nkdwQ7nRW2M__U__S105---0727.020-0742.070.wav,English
46741,Kp0QEDWQ8Z0__U__S237---1437.630-1451.140.wav,English
46742,7g_-VOpCl1g__U__S297---2088.440-2103.630.wav,English
46743,Myg_Qj0Hba0__U__S46---0392.110-0409.120.wav,English
46744,GxVzIHBWLEU__U__S107---0281.710-0294.430.wav,English
46745,q80bY-WvEQE__U__S140---1017.450-1031.420.wav,English
46746,YTlliEr5LOA__U__S245---1665.410-1683.570.wav,English
46747,Xe1hH_6ltBo__U__S1---0163.880-0183.770.wav,English
46748,Myg_Qj0Hba0__U__S33---0528.150-0540.440.wav,English
46749,yXjN5ln-2TQ__U__S12---0030.110-0045.370.wav,English
46750,bPVaOlJ6ln0__U__S1---0250.710-0270.410.wav,English
46751,XclNuS6Eu-o__U__S269---1866.680-1882.770.wav,English
46752,L3lnEGC7oTo__U__S0---0271.270-0289.580.wav,English
46753,8pKkRV-VAc8__U__S1---2052.830-2065.240.wav,English
46754,XM-HJT8_esM__U__S1---0058.130-0072.820.wav,English
46755,-oMKEXzvq_8__U__S102---1495.350-1512.140.wav,English
46756,cuE9eHSbjNI__U__S0---1270.960-1284.830.wav,English
46757,FplJGbt6Iys__U__S1---0350.210-0364.930.wav,English
46758,Kp0QEDWQ8Z0__U__S116---1922.710-1942.190.wav,English
46759,2n_tfg7hico__U__S1---0296.960-0315.790.wav,English
46760,OqLbG5O8dag__U__S0---0832.130-0849.040.wav,English
46761,o5U8P7cNvr8__U__S0---0410.860-0422.620.wav,English
46762,aTf-TF0hrYI__U__S0---0235.180-0250.000.wav,English
46763,FgnrCBlaaTI__U__S132---2534.810-2554.410.wav,English
46764,il4fmoGNXNE__U__S0---0371.340-0388.700.wav,English
46765,8pKkRV-VAc8__U__S169---1121.840-1135.130.wav,English
46766,FdM-f3oMQsA__U__S10---0420.720-0437.910.wav,English
46767,YfGLooqYjNY__U__S101---2334.110-2352.860.wav,English
46768,dG1JpC5jels__U__S131---1302.470-1315.810.wav,English
46769,OqLbG5O8dag__U__S0---0357.410-0369.590.wav,English
46770,Dy1cwCUO0nA__U__S0---0187.760-0207.210.wav,English
46771,qxiD9AEX4Hc__U__S1---0000.000-0016.260.wav,English
46772,XclNuS6Eu-o__U__S127---0407.040-0425.010.wav,English
46773,kBtjhfkeSI0__U__S121---0885.070-0904.610.wav,English
46774,nUUVSxZ4ohI__U__S13---0065.830-0081.160.wav,English
46775,V3O9RL7u4bg__U__S0---0181.980-0193.660.wav,English
46776,DQMxvGYyu6Q__U__S336---2532.000-2547.850.wav,English
46777,Gx9N0mrTPtw__U__S17---0117.080-0134.750.wav,English
46778,t8mxT7lnCuo__U__S1---0347.690-0362.660.wav,English
46779,YfGLooqYjNY__U__S101---0318.230-0333.480.wav,English
46780,DJe3_3XsBOg__U__S0---0023.430-0035.500.wav,English
46781,cuE9eHSbjNI__U__S0---2167.150-2181.560.wav,English
46782,Ak2fJu6WFGo__U__S10---0810.440-0825.700.wav,English
46783,shrDRhToGpY__U__S1---0877.190-0894.100.wav,English
46784,iLeqYPJyG_A__U__S1---0087.100-0101.920.wav,English
46785,dXmpmdyt59k__U__S0---0352.520-0364.910.wav,English
46786,2ZR_vMU8db8__U__S2---0157.730-0169.520.wav,English
46787,OqLbG5O8dag__U__S0---0944.240-0954.500.wav,English
46788,7lQ9W333GAo__U__S34---0256.750-0270.470.wav,English
46789,mzfg0RGJnV8__U__S104---0683.130-0694.770.wav,English
46790,6TEi0nJP5BE__U__S101---2127.440-2146.690.wav,English
46791,KfBoVGIoobY__U__S10---0192.110-0207.590.wav,English
46792,KLiy94kfZI4__U__S114---0528.750-0541.310.wav,English
46793,DQMxvGYyu6Q__U__S0---1933.920-1951.660.wav,English
46794,SUIMvT0VED4__U__S13---0125.670-0143.510.wav,English
46795,Y-44FtBJWdI__U__S0---1359.250-1371.390.wav,English
46796,FgnrCBlaaTI__U__S138---0856.740-0870.720.wav,English
46797,oMwEHGebBmc__U__S12---1435.810-1449.050.wav,English
46798,nkdwQ7nRW2M__U__S105---0697.500-0711.940.wav,English
46799,EYOQf99fNiI__U__S120---2152.980-2163.160.wav,English
46800,tZNBy-BdM2A__U__S1---0041.880-0054.240.wav,English
46801,oFCKCs4G2Bo__U__S52---0439.980-0455.580.wav,English
46802,q4xWC5Lb1v4__U__S117---0836.780-0848.040.wav,English
46803,CYxbw1gDXRo__U__S0---0070.400-0084.780.wav,English
46804,_NgUSXv47UI__U__S10---0049.150-0064.630.wav,English
46805,hb1c4Gddxrs__U__S0---0266.050-0281.130.wav,English
46806,xsGX9LvgUHI__U__S134---1389.980-1404.240.wav,English
46807,2CLTBV0SV2Y__U__S0---0269.260-0281.400.wav,English
46808,YTlliEr5LOA__U__S106---1616.460-1636.450.wav,English
46809,ErsoJuWyVzA__U__S24---0080.090-0099.050.wav,English
46810,ugRc5jx80yg__U__S1---0449.190-0462.290.wav,English
46811,3wIi4O6a6_Q__U__S0---0340.830-0351.130.wav,English
46812,9jl_alI3Snk__U__S0---0236.640-0255.630.wav,English
46813,HcvfyH3pvco__U__S113---0398.240-0415.890.wav,English
46814,eK8S51L8juo__U__S0---0880.300-0899.080.wav,English
46815,XclNuS6Eu-o__U__S269---1946.530-1957.680.wav,English
46816,xsGX9LvgUHI__U__S160---1751.220-1765.550.wav,English
46817,Y-44FtBJWdI__U__S220---2051.300-2065.430.wav,English
46818,2CLTBV0SV2Y__U__S0---0667.860-0682.700.wav,English
46819,tZNBy-BdM2A__U__S1---0138.970-0149.730.wav,English
46820,rvGtVu8gmtg__U__S15---0180.330-0199.560.wav,English
46821,YfGLooqYjNY__U__S105---1721.130-1733.040.wav,English
46822,cnfoTAxhpzQ__U__S101---0372.420-0387.210.wav,English
46823,-oMKEXzvq_8__U__S102---2731.930-2747.910.wav,English
46824,8HzZXIchBhQ__U__S376---2438.720-2451.400.wav,English
46825,3wIi4O6a6_Q__U__S0---0323.940-0340.830.wav,English
46826,BcAg0iKwgjI__U__S12---0325.640-0335.920.wav,English
46827,a7Z0SkS8nFs__U__S106---2902.830-2919.720.wav,English
46828,xsGX9LvgUHI__U__S139---1112.660-1123.340.wav,English
46829,VWvPndMo1F8__U__S24---0743.450-0753.810.wav,English
46830,Ak2fJu6WFGo__U__S10---0692.080-0705.340.wav,English
46831,eqtZbJfLpqg__U__S165---0329.360-0346.390.wav,English
46832,ZriO6VB-zp8__U__S116---0754.980-0765.200.wav,English
46833,tBlRo8bI2YI__U__S111---0779.030-0792.800.wav,English
46834,XclNuS6Eu-o__U__S269---1882.770-1900.910.wav,English
46835,oFCKCs4G2Bo__U__S52---0421.450-0439.290.wav,English
46836,8pKkRV-VAc8__U__S1---2493.140-2503.440.wav,English
46837,FQwXGpwMpH8__U__S109---0837.660-0857.350.wav,English
46838,ynPgcmTSfqI__U__S0---0042.140-0059.650.wav,English
46839,BcAg0iKwgjI__U__S12---0263.440-0277.130.wav,English
46840,7g_-VOpCl1g__U__S1---2013.210-2024.740.wav,English
46841,8pKkRV-VAc8__U__S132---0153.060-0170.270.wav,English
46842,2n_tfg7hico__U__S1---0094.500-0113.760.wav,English
46843,vRghXP_xnS8__U__S13---0341.610-0355.790.wav,English
46844,Uyzojf3StQQ__U__S0---0666.590-0683.570.wav,English
46845,m2j0TX-e8NY__U__S0---0288.880-0302.250.wav,English
46846,bSs0gNq6Kkc__U__S0---0159.950-0170.160.wav,English
46847,bSs0gNq6Kkc__U__S0---1411.720-1425.790.wav,English
46848,UL6DE6yrEyo__U__S15---0128.950-0145.400.wav,English
46849,nUUVSxZ4ohI__U__S13---0024.320-0035.410.wav,English
46850,-oMKEXzvq_8__U__S1---0811.800-0822.170.wav,English
46851,FQwXGpwMpH8__U__S109---0670.020-0687.240.wav,English
46852,m9VsakXieBU__U__S2---0008.410-0026.320.wav,English
46853,eK8S51L8juo__U__S0---0398.340-0411.960.wav,English
46854,cnfoTAxhpzQ__U__S17---0205.800-0224.520.wav,English
46855,AGTxIVlo390__U__S0---0240.640-0258.080.wav,English
46856,sO9ZrMyV-M4__U__S0---0111.540-0131.350.wav,English
46857,dwAr2ECXbkE__U__S160---1065.370-1077.390.wav,English
46858,AsKjtQkQAH8__U__S0---0209.860-0222.330.wav,English
46859,cuE9eHSbjNI__U__S0---0325.860-0342.250.wav,English
46860,5uDvw6BbgRA__U__S0---0525.360-0542.370.wav,English
46861,cNYzhwXINTo__U__S1---0385.110-0396.180.wav,English
46862,cNYzhwXINTo__U__S1---0472.870-0486.130.wav,English
46863,HYtn-ogxziE__U__S1---0005.720-0023.510.wav,English
46864,Oq8Jv_sL3ME__U__S0---0040.100-0052.140.wav,English
46865,shrDRhToGpY__U__S133---0912.330-0930.660.wav,English
46866,5Jr_iCUJJpQ__U__S100---0578.440-0591.920.wav,English
46867,_WAHoZwjJ_o__U__S0---0357.900-0370.840.wav,English
46868,k19YZKdKI60__U__S189---1639.070-1649.300.wav,English
46869,5Ve0wXtmATI__U__S0---0061.920-0072.290.wav,English
46870,EjmtSkl53h4__U__S0---0403.430-0415.930.wav,English
46871,OqLbG5O8dag__U__S0---1006.790-1023.290.wav,English
46872,Y-44FtBJWdI__U__S0---0478.560-0490.700.wav,English
46873,XclNuS6Eu-o__U__S269---1900.910-1913.680.wav,English
46874,DT6d8zjfEA4__U__S0---0000.000-0011.590.wav,English
46875,FplJGbt6Iys__U__S1---0397.850-0409.790.wav,English
46876,St5P6viAJ28__U__S0---0020.110-0040.080.wav,English
46877,XclNuS6Eu-o__U__S269---2136.210-2155.360.wav,English
46878,jeCtnVlA9G8__U__S248---1528.930-1539.330.wav,English
46879,8pKkRV-VAc8__U__S169---1587.720-1607.260.wav,English
46880,N1vV2Wi5RmI__U__S15---0161.520-0175.860.wav,English
46881,OqLbG5O8dag__U__S0---0161.490-0180.170.wav,English
46882,m2j0TX-e8NY__U__S107---0798.710-0814.590.wav,English
46883,5uDvw6BbgRA__U__S0---0199.550-0219.200.wav,English
46884,zswmXhS-FGI__U__S33---0315.090-0328.950.wav,English
46885,ZriO6VB-zp8__U__S106---0345.630-0360.110.wav,English
46886,8pKkRV-VAc8__U__S140---1934.840-1950.620.wav,English
46887,YfGLooqYjNY__U__S123---0481.450-0493.550.wav,English
46888,8P44D_DeJ-U__U__S0---0000.000-0011.730.wav,English
46889,tUoOHudlA-Y__U__S0---0043.840-0057.140.wav,English
46890,HYtn-ogxziE__U__S121---0862.010-0876.790.wav,English
46891,FgnrCBlaaTI__U__S101---2029.500-2048.450.wav,English
46892,g-v6UDIsHU4__U__S0---1954.370-1965.980.wav,English
46893,ewCs5CF5HEg__U__S0---0485.850-0497.990.wav,English
46894,OszbTEVdxjw__U__S11---0084.760-0102.640.wav,English
46895,cuE9eHSbjNI__U__S0---0458.800-0471.530.wav,English
46896,SUIMvT0VED4__U__S2---0323.670-0335.220.wav,English
46897,eEHuGNjCxbc__U__S11---0112.900-0129.710.wav,English
46898,5Jr_iCUJJpQ__U__S100---0562.930-0578.440.wav,English
46899,tBlRo8bI2YI__U__S158---2753.350-2765.520.wav,English
46900,T05BfsYsBvA__U__S16---0779.180-0791.990.wav,English
46901,cuE9eHSbjNI__U__S0---1503.020-1514.750.wav,English
46902,z9iYfl67XWA__U__S77---0468.480-0487.830.wav,English
46903,pqAQ4JkeOZI__U__S2---0044.320-0060.900.wav,English
46904,bPVaOlJ6ln0__U__S1---0291.360-0305.610.wav,English
46905,sKs31iV5a2g__U__S19---0091.100-0110.980.wav,English
46906,XpJUT3AfjFw__U__S10---0004.050-0017.210.wav,English
46907,4UvWaUqPet0__U__S23---0312.600-0325.400.wav,English
46908,DKfgyiJ65hs__U__S14---0158.670-0172.390.wav,English
46909,Uyzojf3StQQ__U__S0---0250.800-0266.590.wav,English
46910,CilVymuAM8A__U__S0---0130.470-0147.020.wav,English
46911,-oMKEXzvq_8__U__S102---2215.140-2226.610.wav,English
46912,En8YCLPKyJU__U__S114---0685.740-0699.510.wav,English
46913,HYtn-ogxziE__U__S108---0726.200-0738.890.wav,English
46914,-F5o0jnJgo0__U__S0---0123.130-0138.580.wav,English
46915,PdGGgXMpdpg__U__S23---0287.980-0304.980.wav,English
46916,ZyKP7bhn3kM__U__S13---0109.510-0121.130.wav,English
46917,RNT9NUqge-E__U__S21---0119.210-0134.590.wav,English
46918,zBMsZWLN9rY__U__S0---0111.200-0123.890.wav,English
46919,YfGLooqYjNY__U__S105---3282.750-3296.560.wav,English
46920,55O5nollb0w__U__S103---0422.290-0440.520.wav,English
46921,pJ-vaQZQpM8__U__S0---0025.550-0041.100.wav,English
46922,En8YCLPKyJU__U__S0---0456.450-0470.310.wav,English
46923,dwAr2ECXbkE__U__S111---0760.290-0778.370.wav,English
46924,pP44EPBMb8A__U__S14---0218.460-0235.130.wav,English
46925,tBlRo8bI2YI__U__S111---1141.000-1156.980.wav,English
46926,pP44EPBMb8A__U__S14---0338.060-0356.990.wav,English
46927,ZyKP7bhn3kM__U__S13---0044.050-0062.930.wav,English
46928,kBtjhfkeSI0__U__S0---0110.830-0125.780.wav,English
46929,dG1JpC5jels__U__S131---0881.920-0900.210.wav,English
46930,ynPgcmTSfqI__U__S0---0399.720-0410.150.wav,English
46931,FgnrCBlaaTI__U__S1---1450.610-1463.290.wav,English
46932,tBlRo8bI2YI__U__S200---1268.010-1282.360.wav,English
46933,FUfXVkGTnSQ__U__S0---0455.590-0474.590.wav,English
46934,jeCtnVlA9G8__U__S0---0630.350-0642.930.wav,English
46935,7lQ9W333GAo__U__S25---0309.090-0327.620.wav,English
46936,8HzZXIchBhQ__U__S75---0477.840-0488.330.wav,English
46937,q571ar_7_CM__U__S0---0202.040-0218.800.wav,English
46938,27AIYZ9fUxU__U__S109---0691.100-0706.510.wav,English
46939,s_hYIV5m7fg__U__S103---2781.030-2794.940.wav,English
46940,_XECOwVsJGY__U__S1---0091.160-0106.720.wav,English
46941,XclNuS6Eu-o__U__S127---0425.010-0439.190.wav,English
46942,ihUKMQqqnyM__U__S0---0045.880-0057.400.wav,English
46943,-F5o0jnJgo0__U__S0---0036.610-0053.800.wav,English
46944,ZyKP7bhn3kM__U__S0---0062.930-0079.980.wav,English
46945,a7Z0SkS8nFs__U__S106---2372.330-2383.870.wav,English
46946,r4-g7YbUJvs__U__S107---0088.630-0101.730.wav,English
46947,_e4fgbYJsYM__U__S105---0871.580-0882.460.wav,English
46948,by4MzrVODeQ__U__S1---0336.280-0351.350.wav,English
46949,eK8S51L8juo__U__S0---1839.920-1858.390.wav,English
46950,XclNuS6Eu-o__U__S143---1022.730-1041.630.wav,English
46951,VzRD0Yk5JeA__U__S21---0428.370-0439.730.wav,English
46952,eK8S51L8juo__U__S0---1715.500-1732.520.wav,English
46953,c3S_XIFDMpo__U__S21---0054.520-0073.950.wav,English
46954,Iy4vq8RdPGU__U__S33---0426.950-0437.280.wav,English
46955,Gx9N0mrTPtw__U__S33---0196.360-0213.460.wav,English
46956,kBtjhfkeSI0__U__S0---0440.730-0457.840.wav,English
46957,RNT9NUqge-E__U__S21---0148.270-0159.230.wav,English
46958,tBlRo8bI2YI__U__S114---1949.610-1966.650.wav,English
46959,7obs7JwscC4__U__S0---0250.910-0266.660.wav,English
46960,dG1JpC5jels__U__S140---0948.970-0960.760.wav,English
46961,ozN0gSl5sxY__U__S3---0156.320-0171.050.wav,English
46962,YTlliEr5LOA__U__S10---0084.170-0102.510.wav,English
46963,Kp0QEDWQ8Z0__U__S237---1702.040-1719.380.wav,English
46964,QqltKy_wDh4__U__S101---0727.880-0745.820.wav,English
46965,VBQlS-KqFs4__U__S15---0341.360-0353.990.wav,English
46966,jHG2FfbFnMo__U__S0---0062.710-0073.880.wav,English
46967,FtS5H8CdNDw__U__S150---0958.810-0973.060.wav,English
46968,7lQ9W333GAo__U__S25---0327.620-0338.140.wav,English
46969,tZNBy-BdM2A__U__S1---0498.050-0508.420.wav,English
46970,LJrhJOo9TjE__U__S0---0032.990-0043.540.wav,English
46971,jeCtnVlA9G8__U__S11---0171.570-0190.910.wav,English
46972,YfGLooqYjNY__U__S105---1849.790-1862.340.wav,English
46973,2ZR_vMU8db8__U__S0---0464.520-0480.830.wav,English
46974,dG1JpC5jels__U__S0---0675.310-0685.590.wav,English
46975,-oMKEXzvq_8__U__S102---1244.040-1256.350.wav,English
46976,9853Jt7VA1c__U__S0---1143.310-1155.960.wav,English
46977,5Jr_iCUJJpQ__U__S317---2566.280-2584.260.wav,English
46978,SUIMvT0VED4__U__S2---0009.060-0028.760.wav,English
46979,DQMxvGYyu6Q__U__S336---2305.310-2322.240.wav,English
46980,3STlp7UF2cg__U__S20---0452.320-0469.720.wav,English
46981,Kp0QEDWQ8Z0__U__S116---1088.160-1100.630.wav,English
46982,1J_V1BIWmvQ__U__S75---0490.370-0500.810.wav,English
46983,T05BfsYsBvA__U__S16---0083.590-0103.010.wav,English
46984,T05BfsYsBvA__U__S135---1481.430-1501.130.wav,English
46985,VWvPndMo1F8__U__S24---0882.090-0894.160.wav,English
46986,XclNuS6Eu-o__U__S269---2172.320-2191.050.wav,English
46987,T05BfsYsBvA__U__S135---2004.540-2023.930.wav,English
46988,FtS5H8CdNDw__U__S33---0229.810-0246.850.wav,English
46989,kFyzo-FufnM__U__S0---0000.000-0014.770.wav,English
46990,d30n-YxOHo4__U__S225---1318.100-1337.760.wav,English
46991,-oMKEXzvq_8__U__S102---1232.010-1244.040.wav,English
46992,-oMKEXzvq_8__U__S1---0413.410-0432.050.wav,English
46993,Kp0QEDWQ8Z0__U__S150---2634.370-2651.580.wav,English
46994,bYYd2KQ-G5M__U__S0---0032.070-0048.130.wav,English
46995,En8YCLPKyJU__U__S0---0033.170-0045.730.wav,English
46996,qxiD9AEX4Hc__U__S22---0347.620-0362.060.wav,English
46997,oYRMYSIVj1o__U__S12---0173.590-0184.770.wav,English
46998,_u6r1geMRSc__U__S16---0103.330-0113.740.wav,English
46999,48KddvNfYCM__U__S0---0315.450-0331.450.wav,English
47000,Kp0QEDWQ8Z0__U__S150---2244.730-2257.710.wav,English
